Src,Dst,DependencyID,Direction,FromDeliverableID,TargetDeliverableID,Evidence,Statement
DEL-003-01,DEL-003-04,DEP-003-04-011,UPSTREAM,DEL-003-04,DEL-003-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-04_Exhaust-Plans/Dependencies.csv:12,County-approved preliminary mechanical design required before IFC drawings are issued
DEL-003-01,DEL-003-05,DEP-003-05-004,UPSTREAM,DEL-003-05,DEL-003-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-05_Equipment-Schedule/Dependencies.csv:5,County-approved Preliminary Mechanical Design (DEL-003-01) is a required input before equipment selections are committed
DEL-003-01,DEL-003-06,DEP-003-06-E001,UPSTREAM,DEL-003-06,DEL-003-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-06_Calculation-Package/Dependencies.csv:5,County approval of Preliminary Mechanical Design (DEL-003-01) required before final calculations
DEL-003-01,DEL-004-01,DEP-004-01-E02,UPSTREAM,DEL-004-01,DEL-003-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-01_Preliminary-Design/Dependencies.csv:6,Mechanical preliminary design needed to confirm exhaust fan quantities and locations and motor sizes for circuit allocation
DEL-003-02,DEL-003-03,DEP-003-03-006,UPSTREAM,DEL-003-03,DEL-003-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-03_Ductwork-Plans/Dependencies.csv:7,DEL-003-02 (HVAC Layout Plans) must be substantially complete with equipment locations fixed before ductwork routing can be finalized
DEL-003-02,DEL-013-01,DEP-013-01-005,UPSTREAM,DEL-013-01,DEL-003-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-01_Heating-System/Dependencies.csv:6,HVAC Layout Plans (DEL-003-02) must be IFC and P.Eng. stamped before procurement
DEL-003-02,DEL-013-02,DEP-013-02-004,UPSTREAM,DEL-013-02,DEL-003-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-02_Air-Exchanger/Dependencies.csv:5,Approved IFC HVAC Layout Plans required before procurement and installation can proceed
DEL-003-02,DEL-013-03,DEP-013-03-E01,UPSTREAM,DEL-013-03,DEL-003-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-03_Makeup-Air/Dependencies.csv:5,IFC Mechanical Drawings (HVAC Plans) must be approved and P.Eng.-stamped before MUA procurement and installation can begin
DEL-003-02,DEL-013-06,DEP-013-06-E12,UPSTREAM,DEL-013-06,DEL-003-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-06_Ceiling-Fans/Dependencies.csv:16,HVAC system design and mechanical engineering calculations are PKG-003 design scope; IFC mechanical drawings including fan positions required before installation
DEL-003-03,DEL-013-01,DEP-013-01-006,UPSTREAM,DEL-013-01,DEL-003-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-01_Heating-System/Dependencies.csv:7,Ductwork & Distribution Plans (DEL-003-03) must be IFC and P.Eng. stamped before procurement
DEL-003-03,DEL-013-02,DEP-013-02-005,UPSTREAM,DEL-013-02,DEL-003-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-02_Air-Exchanger/Dependencies.csv:6,Approved IFC Ductwork Plans required before procurement; ductwork sizing routing and layout confirmed
DEL-003-03,DEL-013-03,DEP-013-03-E02,UPSTREAM,DEL-013-03,DEL-003-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-03_Makeup-Air/Dependencies.csv:6,IFC Ductwork & Distribution Plans must be approved and P.Eng.-stamped before MUA ductwork fabrication and installation
DEL-003-04,DEL-013-04,DEP-013-04-E01,UPSTREAM,DEL-013-04,DEL-003-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-04_Equipment-Exhaust/Dependencies.csv:5,Approved mechanical design drawings for exhaust system (Issued for Construction) required before installation can proceed
DEL-003-05,DEL-003-07,DEP-003-07-005,UPSTREAM,DEL-003-07,DEL-003-05,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-07_Specification/Dependencies.csv:6,DEL-003-07 requires DEL-003-05 equipment selections to specify performance requirements and equipment standards
DEL-003-05,DEL-013-01,DEP-013-01-008,UPSTREAM,DEL-013-01,DEL-003-05,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-01_Heating-System/Dependencies.csv:9,Mechanical Equipment Schedule (DEL-003-05) must be issued to confirm equipment model and specification
DEL-003-05,DEL-013-02,DEP-013-02-006,UPSTREAM,DEL-013-02,DEL-003-05,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-02_Air-Exchanger/Dependencies.csv:7,Mechanical Equipment Schedule required for air exchanger model selection and performance confirmation
DEL-003-05,DEL-013-03,DEP-013-03-E03,UPSTREAM,DEL-013-03,DEL-003-05,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-03_Makeup-Air/Dependencies.csv:7,Mechanical Equipment Schedule must be issued confirming MUA unit make model and capacity before procurement
DEL-003-05,DEL-013-04,DEP-013-04-E02,UPSTREAM,DEL-013-04,DEL-003-05,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-04_Equipment-Exhaust/Dependencies.csv:6,Approved mechanical equipment schedule confirming fan model capacity and static pressure required before procurement
DEL-003-06,DEL-003-02,DEP-003-02-008,UPSTREAM,DEL-003-02,DEL-003-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-02_HVAC-Plans/Dependencies.csv:12,Calculation package required for equipment sizing that governs unit selection and layout
DEL-003-06,DEL-003-03,DEP-003-03-007,UPSTREAM,DEL-003-03,DEL-003-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-03_Ductwork-Plans/Dependencies.csv:8,DEL-003-06 (Mechanical Calculation Package) must provide design airflows before duct sizing can proceed
DEL-003-06,DEL-003-04,DEP-003-04-012,UPSTREAM,DEL-003-04,DEL-003-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-04_Exhaust-Plans/Dependencies.csv:13,Fan sizing and airflow calculations required before final drawing completion
DEL-003-06,DEL-003-05,DEP-003-05-005,UPSTREAM,DEL-003-05,DEL-003-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-05_Equipment-Schedule/Dependencies.csv:6,Mechanical Calculation Package (DEL-003-06) required before performance values can be entered in the equipment schedule
DEL-003-06,DEL-003-07,DEP-003-07-004,UPSTREAM,DEL-003-07,DEL-003-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-003_Mechanical Design/1_Working/DEL-003-07_Specification/Dependencies.csv:5,DEL-003-07 requires DEL-003-06 calculation outputs (heating load ventilation volumes air balance) to populate specification performance values
DEL-003-06,DEL-013-01,DEP-013-01-007,UPSTREAM,DEL-013-01,DEL-003-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-01_Heating-System/Dependencies.csv:8,Mechanical Calculation Package (DEL-003-06) must be accepted to confirm heating capacity requirement
DEL-003-06,DEL-013-02,DEP-013-02-008,UPSTREAM,DEL-013-02,DEL-003-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-02_Air-Exchanger/Dependencies.csv:9,Mechanical Calculation Package required to confirm airflow sizing for facility volume
DEL-003-06,DEL-013-03,DEP-013-03-E04,UPSTREAM,DEL-013-03,DEL-003-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-03_Makeup-Air/Dependencies.csv:8,Mechanical Calculation Package must establish required MUA supply airflow rate reconciled with exhaust volumes before equipment selection and duct sizing
DEL-003-06,DEL-018-06,DEP-018-06-010,UPSTREAM,DEL-018-06,DEL-003-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-06_Utility-Tieins/Dependencies.csv:11,Gas load calculations from mechanical design (DEL-003) required to size gas service tie-in
DEL-003-07,DEL-013-01,DEP-013-01-004,UPSTREAM,DEL-013-01,DEL-003-07,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-01_Heating-System/Dependencies.csv:5,Mechanical Specification (DEL-003-07) must be issued and approved before equipment procurement can commence
DEL-003-07,DEL-013-02,DEP-013-02-007,UPSTREAM,DEL-013-02,DEL-003-07,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-02_Air-Exchanger/Dependencies.csv:8,Mechanical Specification required for governing standards equipment requirements installation and testing requirements
DEL-003-07,DEL-013-03,DEP-013-03-E05,UPSTREAM,DEL-013-03,DEL-003-07,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-013_Mechanical & HVAC Installation/1_Working/DEL-013-03_Makeup-Air/Dependencies.csv:9,Mechanical Specification must be issued before installation -- governs installation standards ductwork insulation and equipment requirements
DEL-004-01,DEL-004-02,DEP-004-02-E01,UPSTREAM,DEL-004-02,DEL-004-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-02_Single-Line-Diagram/Dependencies.csv:5,County approval of Preliminary Electrical Design (DEL-004-01) required before SLD is finalized for IFC issue
DEL-004-01,DEL-004-03,DEP-004-03-E01,UPSTREAM,DEL-004-03,DEL-004-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-03_Power-Plans/Dependencies.csv:6,County-approved Preliminary Electrical Design must be complete before IFC release
DEL-004-01,DEL-004-04,DEP-004-04-005,UPSTREAM,DEL-004-04,DEL-004-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-04_Lighting-Plans/Dependencies.csv:6,Preliminary electrical design (DEL-004-01) must receive County approval before final Lighting Plans are issued for construction
DEL-004-01,DEL-004-05,DEP-004-05-006,UPSTREAM,DEL-004-05,DEL-004-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-05_Receptacle-Plans/Dependencies.csv:7,DEL-004-05 requires County-approved preliminary electrical design (DEL-004-01) before IFC development
DEL-004-01,DEL-004-07,DEP-004-07-007,UPSTREAM,DEL-004-07,DEL-004-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-07_Low-Voltage-Plans/Dependencies.csv:8,Preliminary Electrical Design (DEL-004-01) must receive County approval before final low-voltage plans are issued for construction
DEL-004-01,DEL-004-09,DEP-004-09-E001,UPSTREAM,DEL-004-09,DEL-004-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-09_Specification/Dependencies.csv:5,County preliminary design approval (DEL-004-01) required before final electrical design can proceed to IFC
DEL-004-02,DEL-004-06,DEP-004-06-E01,UPSTREAM,DEL-004-06,DEL-004-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-06_Panel-Schedules/Dependencies.csv:5,Panel hierarchy and distribution structure must be established by SLD before panel schedules can be finalized
DEL-004-02,DEL-015-04,DEP-015-04-011,UPSTREAM,DEL-015-04,DEL-004-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-04_Equipment-Power/Dependencies.csv:12,"IFC Electrical Drawings (DEL-004-02) must be issued, P.Eng.-stamped, before installation proceeds"
DEL-004-03,DEL-004-06,DEP-004-06-E02,UPSTREAM,DEL-004-06,DEL-004-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-06_Panel-Schedules/Dependencies.csv:6,Panel locations and feeder routing required from Power Distribution Plans
DEL-004-04,DEL-004-06,DEP-004-06-E03,UPSTREAM,DEL-004-06,DEL-004-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-06_Panel-Schedules/Dependencies.csv:7,Lighting circuit counts required from Lighting Plans to populate panel schedule
DEL-004-04,DEL-015-02,DEP-015-02-010,UPSTREAM,DEL-015-02,DEL-004-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-02_Lighting/Dependencies.csv:11,IFC electrical drawings for the lighting system must be complete and stamped by PE before installation begins
DEL-004-05,DEL-004-06,DEP-004-06-E04,UPSTREAM,DEL-004-06,DEL-004-05,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-06_Panel-Schedules/Dependencies.csv:8,Receptacle circuit counts required from Receptacle Layout Plans
DEL-004-05,DEL-015-03,DEP-015-03-007,UPSTREAM,DEL-015-03,DEL-004-05,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-03_Receptacles/Dependencies.csv:8,IFC Receptacle Layout Plans (DEL-004-05) must be issued for construction before rough-in can begin. These are the binding authority for receptacle locations quantities and circuit assignments.
DEL-004-06,DEL-015-03,DEP-015-03-008,UPSTREAM,DEL-015-03,DEL-004-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-03_Receptacles/Dependencies.csv:9,IFC Panel Schedules (DEL-004-06) must be issued for construction before breaker installation and circuit identification. Required for circuit assignments for all receptacle circuits.
DEL-004-06,DEL-015-04,DEP-015-04-012,UPSTREAM,DEL-015-04,DEL-004-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-04_Equipment-Power/Dependencies.csv:13,"IFC Panel Schedules (DEL-004-06) must be issued, P.Eng.-stamped, before installation proceeds"
DEL-004-07,DEL-015-05,DEP-015-05-006,UPSTREAM,DEL-015-05,DEL-004-07,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-05_Low-Voltage/Dependencies.csv:7,DEL-015-05 requires IFC Low-Voltage System Plans (DEL-004-07) before installation can proceed. DEL-004-07 defines routing quantities cable types and termination locations.
DEL-004-08,DEL-004-06,DEP-004-06-E05,UPSTREAM,DEL-004-06,DEL-004-08,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-004_Electrical Design/1_Working/DEL-004-06_Panel-Schedules/Dependencies.csv:9,Load calculations from Calculation Package govern panel and breaker ratings
DEL-004-08,DEL-015-04,DEP-015-04-013,UPSTREAM,DEL-015-04,DEL-004-08,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-04_Equipment-Power/Dependencies.csv:14,Electrical Calculation Package (DEL-004-08) required for conductor sizing and load calculations
DEL-004-08,DEL-018-06,DEP-018-06-009,UPSTREAM,DEL-018-06,DEL-004-08,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-06_Utility-Tieins/Dependencies.csv:10,Electrical load calculation from electrical design (DEL-004) required to size electrical service tie-in
DEL-004-09,DEL-015-03,DEP-015-03-009,UPSTREAM,DEL-015-03,DEL-004-09,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-03_Receptacles/Dependencies.csv:10,IFC Electrical Specification (DEL-004-09) must be available before device procurement and installation. Required to confirm device grade NEMA configurations GFCI/AFCI requirements installation methods and code edition.
DEL-004-09,DEL-015-05,DEP-015-05-007,UPSTREAM,DEL-015-05,DEL-004-09,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-015_Electrical & Low-Voltage Installation/1_Working/DEL-015-05_Low-Voltage/Dependencies.csv:8,DEL-015-05 requires Electrical Specification (DEL-004-09) before installation. DEL-004-09 defines material and workmanship standards for low-voltage work.
DEL-005-01,DEL-001-03,DEP-001-03-E15,UPSTREAM,DEL-001-03,DEL-005-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-001_Architectural Design/1_Working/DEL-001-03_Exterior-Elevations/Dependencies.csv:19,Compass orientation must be confirmed via site survey and civil design before elevation drawings can be titled.
DEL-005-01,DEL-005-02,DEP-005-02-006,UPSTREAM,DEL-005-02,DEL-005-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-02_Site-Grading-Plan/Dependencies.csv:7,County approval of preliminary civil design (DEL-005-01) must be received before IFC grading design proceeds
DEL-005-01,DEL-005-03,DEP-005-03-004,UPSTREAM,DEL-005-03,DEL-005-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-03_Drainage-Plan/Dependencies.csv:7,County approval of preliminary civil design required before IFC drainage plan is released
DEL-005-01,DEL-005-04,DEP-005-04-011,UPSTREAM,DEL-005-04,DEL-005-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-04_Driving-Surface-Layout/Dependencies.csv:12,County approval of Preliminary Civil Design (DEL-005-01) is required before IFC issue of this deliverable
DEL-005-01,DEL-005-05,DEP-005-05-010,UPSTREAM,DEL-005-05,DEL-005-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-05_Civil-Sections/Dependencies.csv:11,Preliminary civil design must receive County approval before final IFC sections are stamped
DEL-005-01,DEL-005-07,DEP-005-07-006,UPSTREAM,DEL-005-07,DEL-005-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-07_Specification/Dependencies.csv:7,Preliminary Civil Design (DEL-005-01) must be approved by County before final specification can proceed
DEL-005-01,DEL-009-01,DEP-009-01-009,UPSTREAM,DEL-009-01,DEL-005-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-009_Permitting & Regulatory Compliance/1_Working/DEL-009-01_Development-Permit/Dependencies.csv:10,Preliminary civil design (site grading and drainage) required for permit application site plan
DEL-005-02,DEL-005-05,DEP-005-05-006,UPSTREAM,DEL-005-05,DEL-005-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-05_Civil-Sections/Dependencies.csv:7,Site Grading Plan grading intent must be confirmed before civil sections depicting vertical geometry and cross-fall slopes can be finalized
DEL-005-02,DEL-018-01,DEP-018-01-007,UPSTREAM,DEL-018-01,DEL-005-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-01_Topsoil-Strip/Dependencies.csv:8,IFC site grading plan (DEL-005-02) must be issued before construction; defines stripping limits depths and extents.
DEL-005-02,DEL-018-02,DEP-018-02-006,UPSTREAM,DEL-018-02,DEL-005-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-02_Grading-Landscape/Dependencies.csv:7,IFC Civil Grading Plan (DEL-005-02) must be finalized and issued for construction before grading can proceed
DEL-005-02,DEL-018-05,DEP-018-05-005,UPSTREAM,DEL-018-05,DEL-005-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-05_Wash-Bay-Drainage/Dependencies.csv:6,Civil drainage system design finalized and IFC drawings issued — site grading plan required for drainage grades and sump location
DEL-005-03,DEL-005-05,DEP-005-05-007,UPSTREAM,DEL-005-05,DEL-005-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-05_Civil-Sections/Dependencies.csv:8,Drainage Plan drainage structure types must be confirmed before drainage structure sections and connection details can be drafted
DEL-005-03,DEL-018-05,DEP-018-05-006,UPSTREAM,DEL-018-05,DEL-005-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-05_Wash-Bay-Drainage/Dependencies.csv:7,Civil drainage plan IFC drawings required for pipe layout invert elevations and sump connection design
DEL-005-04,DEL-018-03,DEP-018-03-005,UPSTREAM,DEL-018-03,DEL-005-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-03_Driving-Surface/Dependencies.csv:6,IFC civil drawings (DEL-005-04) must be approved and issued for construction before gravel placement proceeds. This is a formal hold point.
DEL-005-04,DEL-018-04,DEP-018-04-E05,UPSTREAM,DEL-018-04,DEL-005-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-04_Pads/Dependencies.csv:10,IFC civil drawings (P.Eng.-stamped) must be issued before pad construction; includes pad dimensions; concrete mix design; reinforcement; finished grades/slopes; compaction specification
DEL-005-07,DEL-018-02,DEP-018-02-010,UPSTREAM,DEL-018-02,DEL-005-07,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-02_Grading-Landscape/Dependencies.csv:11,Civil Specification (DEL-005-07) must issue compaction acceptance criteria before compaction testing can commence
DEL-005-07,DEL-018-03,DEP-018-03-006,UPSTREAM,DEL-018-03,DEL-005-07,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-03_Driving-Surface/Dependencies.csv:7,Civil Specification (DEL-005-07) must be issued to define aggregate type gradation depth and compaction standard. Required input before construction.
DEL-006-01,DEL-006-02,DEP-006-02-005,UPSTREAM,DEL-006-02,DEL-006-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-02_Water-Distribution-Plans/Dependencies.csv:6,County-approved DEL-006-01 required before IFC drawings
DEL-006-01,DEL-006-04,DEP-006-04-005,UPSTREAM,DEL-006-04,DEL-006-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-04_Cistern-Pump-Details/Dependencies.csv:6,DEL-006-04 requires approved preliminary plumbing design (DEL-006-01) before IFC issue
DEL-006-01,DEL-006-05,DEP-006-05-005,UPSTREAM,DEL-006-05,DEL-006-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-05_Septic-Details/Dependencies.csv:6,Preliminary Plumbing Design (DEL-006-01) must be approved by County before final design proceeds
DEL-006-01,DEL-006-08,DEP-006-08-021,UPSTREAM,DEL-006-08,DEL-006-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-08_Specification/Dependencies.csv:22,DEL-006-08 requires preliminary plumbing design (DEL-006-01) to be approved by County before final specification can proceed
DEL-006-02,DEL-014-06,DEP-014-06-E08,UPSTREAM,DEL-014-06,DEL-006-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-06_Fixtures/Dependencies.csv:14,IFC Plumbing Drawings — Water Distribution Plans required before procurement and installation
DEL-006-03,DEL-014-04,DEP-014-04-E01,UPSTREAM,DEL-014-04,DEL-006-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-04_Floor-Drains/Dependencies.csv:7,IFC plumbing drawings (DEL-006-03) are required before drain placement sizing and routing can be finalized; explicit hold-point declared before underground rough-in
